"","long","lat","group","order","region","subregion"
"49149",-98.7263565063477,40.697193145752,1622,49149,"nebraska","adams"
"49150",-98.2966384887695,40.697193145752,1622,49150,"nebraska","adams"
"49151",-98.2909088134766,40.3362274169922,1622,49151,"nebraska","adams"
"49152",-98.7320861816406,40.3476905822754,1622,49152,"nebraska","adams"
"49153",-98.7263565063477,40.697193145752,1622,49153,"nebraska","adams"
"49155",-97.8382720947266,42.4160652160645,1623,49155,"nebraska","antelope"
"49156",-97.8382720947266,42.0665626525879,1623,49156,"nebraska","antelope"
"49157",-97.8382720947266,41.8946723937988,1623,49157,"nebraska","antelope"
"49158",-98.2966384887695,41.8946723937988,1623,49158,"nebraska","antelope"
"49159",-98.2966384887695,42.0837478637695,1623,49159,"nebraska","antelope"
"49160",-98.3023681640625,42.0837478637695,1623,49160,"nebraska","antelope"
"49161",-98.3080978393555,42.4160652160645,1623,49161,"nebraska","antelope"
"49162",-97.8382720947266,42.4160652160645,1623,49162,"nebraska","antelope"
"49164",-101.424987792969,41.7399749755859,1624,49164,"nebraska","arthur"
"49165",-101.40779876709,41.7457046508789,1624,49165,"nebraska","arthur"
"49166",-101.40779876709,41.3962020874023,1624,49166,"nebraska","arthur"
"49167",-101.980758666992,41.3904724121094,1624,49167,"nebraska","arthur"
"49168",-101.980758666992,41.734245300293,1624,49168,"nebraska","arthur"
"49169",-101.424987792969,41.7399749755859,1624,49169,"nebraska","arthur"
"49171",-103.355857849121,41.7113265991211,1625,49171,"nebraska","banner"
"49172",-103.355857849121,41.4305801391602,1625,49172,"nebraska","banner"
"49173",-103.361587524414,41.3904724121094,1625,49173,"nebraska","banner"
"49174",-104.060592651367,41.3962020874023,1625,49174,"nebraska","banner"
"49175",-104.060592651367,41.5623550415039,1625,49175,"nebraska","banner"
"49176",-104.060592651367,41.6998672485352,1625,49176,"nebraska","banner"
"49177",-103.355857849121,41.7113265991211,1625,49177,"nebraska","banner"
"49179",-100.256149291992,41.7457046508789,1626,49179,"nebraska","blaine"
"49180",-100.273345947266,42.0894813537598,1626,49180,"nebraska","blaine"
"49181",-100.175941467285,42.0894813537598,1626,49181,"nebraska","blaine"
"49182",-99.6889266967773,42.0894813537598,1626,49182,"nebraska","blaine"
"49183",-99.6889266967773,41.7399749755859,1626,49183,"nebraska","blaine"
"49184",-100.256149291992,41.7457046508789,1626,49184,"nebraska","blaine"
"49186",-97.8382720947266,41.5222511291504,1627,49186,"nebraska","boone"
"49187",-97.8898391723633,41.5222511291504,1627,49187,"nebraska","boone"
"49188",-97.8898391723633,41.5107917785645,1627,49188,"nebraska","boone"
"49189",-98.0502700805664,41.5050621032715,1627,49189,"nebraska","boone"
"49190",-98.0502700805664,41.4878730773926,1627,49190,"nebraska","boone"
"49191",-98.1075592041016,41.4878730773926,1627,49191,"nebraska","boone"
"49192",-98.1075592041016,41.4764175415039,1627,49192,"nebraska","boone"
"49193",-98.2966384887695,41.4764175415039,1627,49193,"nebraska","boone"
"49194",-98.2966384887695,41.734245300293,1627,49194,"nebraska","boone"
"49195",-98.2966384887695,41.8946723937988,1627,49195,"nebraska","boone"
"49196",-97.8382720947266,41.8946723937988,1627,49196,"nebraska","boone"
"49197",-97.8325424194336,41.734245300293,1627,49197,"nebraska","boone"
"49198",-97.8382720947266,41.5222511291504,1627,49198,"nebraska","boone"
"49200",-102.702682495117,42.0092658996582,1628,49200,"nebraska","box butte"
"49201",-103.344398498535,42.0035362243652,1628,49201,"nebraska","box butte"
"49202",-103.395965576172,42.0035362243652,1628,49202,"nebraska","box butte"
"49203",-103.395965576172,42.0837478637695,1628,49203,"nebraska","box butte"
"49204",-103.436073303223,42.0837478637695,1628,49204,"nebraska","box butte"
"49205",-103.436073303223,42.4332542419434,1628,49205,"nebraska","box butte"
"49206",-102.759979248047,42.4332542419434,1628,49206,"nebraska","box butte"
"49207",-102.731330871582,42.4389839172363,1628,49207,"nebraska","box butte"
"49208",-102.725601196289,42.0837478637695,1628,49208,"nebraska","box butte"
"49209",-102.685493469238,42.0837478637695,1628,49209,"nebraska","box butte"
"49210",-102.702682495117,42.0092658996582,1628,49210,"nebraska","box butte"
"49212",-99.2649383544922,42.8056755065918,1629,49212,"nebraska","boyd"
"49213",-99.2649383544922,42.9947547912598,1629,49213,"nebraska","boyd"
"49214",-98.5143661499023,42.9947547912598,1629,49214,"nebraska","boyd"
"49215",-98.5029067993164,42.9947547912598,1629,49215,"nebraska","boyd"
"49216",-98.47998046875,42.9832916259766,1629,49216,"nebraska","boyd"
"49217",-98.4685287475586,42.954647064209,1629,49217,"nebraska","boyd"
"49218",-98.4570693969727,42.9431838989258,1629,49218,"nebraska","boyd"
"49219",-98.4169616699219,42.9317283630371,1629,49219,"nebraska","boyd"
"49220",-98.39404296875,42.9202690124512,1629,49220,"nebraska","boyd"
"49221",-98.3367462158203,42.8916206359863,1629,49221,"nebraska","boyd"
"49222",-98.3138275146484,42.8744316101074,1629,49222,"nebraska","boyd"
"49223",-98.3138275146484,42.7827568054199,1629,49223,"nebraska","boyd"
"49224",-98.3023681640625,42.777027130127,1629,49224,"nebraska","boyd"
"49225",-98.3080978393555,42.7483825683594,1629,49225,"nebraska","boyd"
"49226",-98.3596649169922,42.7541122436523,1629,49226,"nebraska","boyd"
"49227",-98.4112319946289,42.7541122436523,1629,49227,"nebraska","boyd"
"49228",-98.47998046875,42.7541122436523,1629,49228,"nebraska","boyd"
"49229",-98.5258178710938,42.759838104248,1629,49229,"nebraska","boyd"
"49230",-98.5773849487305,42.7713012695312,1629,49230,"nebraska","boyd"
"49231",-98.6232223510742,42.7942199707031,1629,49231,"nebraska","boyd"
"49232",-98.6747970581055,42.7884902954102,1629,49232,"nebraska","boyd"
"49233",-98.7091674804688,42.7999458312988,1629,49233,"nebraska","boyd"
"49234",-98.7435455322266,42.817138671875,1629,49234,"nebraska","boyd"
"49235",-98.7951126098633,42.817138671875,1629,49235,"nebraska","boyd"
"49236",-98.9039764404297,42.8457832336426,1629,49236,"nebraska","boyd"
"49237",-98.9211654663086,42.8687019348145,1629,49237,"nebraska","boyd"
"49238",-98.9727249145508,42.8858909606934,1629,49238,"nebraska","boyd"
"49239",-99.0185623168945,42.8916206359863,1629,49239,"nebraska","boyd"
"49240",-99.0529479980469,42.8744316101074,1629,49240,"nebraska","boyd"
"49241",-99.0987777709961,42.8629722595215,1629,49241,"nebraska","boyd"
"49242",-99.1331634521484,42.8629722595215,1629,49242,"nebraska","boyd"
"49243",-99.1847229003906,42.8343276977539,1629,49243,"nebraska","boyd"
"49244",-99.2649383544922,42.8056755065918,1629,49244,"nebraska","boyd"
"49246",-99.6889266967773,42.0894813537598,1630,49246,"nebraska","brown"
"49247",-100.175941467285,42.0894813537598,1630,49247,"nebraska","brown"
"49248",-100.175941467285,42.4389839172363,1630,49248,"nebraska","brown"
"49249",-100.187400817871,42.4447135925293,1630,49249,"nebraska","brown"
"49250",-100.193130493164,42.7827568054199,1630,49250,"nebraska","brown"
"49251",-100.198860168457,42.7884902954102,1630,49251,"nebraska","brown"
"49252",-100.198860168457,42.8400535583496,1630,49252,"nebraska","brown"
"49253",-100.153022766113,42.817138671875,1630,49253,"nebraska","brown"
"49254",-100.118644714355,42.8056755065918,1630,49254,"nebraska","brown"
"49255",-100.055618286133,42.7942199707031,1630,49255,"nebraska","brown"
"49256",-100.009780883789,42.7884902954102,1630,49256,"nebraska","brown"
"49257",-99.9696731567383,42.7827568054199,1630,49257,"nebraska","brown"
"49258",-99.9238357543945,42.777027130127,1630,49258,"nebraska","brown"
"49259",-99.8837280273438,42.777027130127,1630,49259,"nebraska","brown"
"49260",-99.8608169555664,42.759838104248,1630,49260,"nebraska","brown"
"49261",-99.7977828979492,42.7426528930664,1630,49261,"nebraska","brown"
"49262",-99.757682800293,42.7426528930664,1630,49262,"nebraska","brown"
"49263",-99.7175750732422,42.7369194030762,1630,49263,"nebraska","brown"
"49264",-99.6889266967773,42.7311935424805,1630,49264,"nebraska","brown"
"49265",-99.6774673461914,42.4389839172363,1630,49265,"nebraska","brown"
"49266",-99.6660079956055,42.4332542419434,1630,49266,"nebraska","brown"
"49267",-99.6660079956055,42.0837478637695,1630,49267,"nebraska","brown"
"49268",-99.6889266967773,42.0894813537598,1630,49268,"nebraska","brown"
"49270",-98.7320861816406,41.0409660339355,1631,49270,"nebraska","buffalo"
"49271",-98.7263565063477,40.697193145752,1631,49271,"nebraska","buffalo"
"49272",-98.7779235839844,40.6742744445801,1631,49272,"nebraska","buffalo"
"49273",-98.8466796875,40.6570854187012,1631,49273,"nebraska","buffalo"
"49274",-98.9211654663086,40.6456260681152,1631,49274,"nebraska","buffalo"
"49275",-98.9612731933594,40.6398963928223,1631,49275,"nebraska","buffalo"
"49276",-99.0414886474609,40.6456260681152,1631,49276,"nebraska","buffalo"
"49277",-99.0873260498047,40.6570854187012,1631,49277,"nebraska","buffalo"
"49278",-99.1618041992188,40.6570854187012,1631,49278,"nebraska","buffalo"
"49279",-99.1847229003906,40.6570854187012,1631,49279,"nebraska","buffalo"
"49280",-99.2019119262695,40.6570854187012,1631,49280,"nebraska","buffalo"
"49281",-99.2420196533203,40.6570854187012,1631,49281,"nebraska","buffalo"
"49282",-99.2706680297852,40.6628150939941,1631,49282,"nebraska","buffalo"
"49283",-99.305046081543,40.6570854187012,1631,49283,"nebraska","buffalo"
"49284",-99.3508834838867,40.6685447692871,1631,49284,"nebraska","buffalo"
"49285",-99.3967208862305,40.6685447692871,1631,49285,"nebraska","buffalo"
"49286",-99.4310913085938,40.6742744445801,1631,49286,"nebraska","buffalo"
"49287",-99.4310913085938,41.0466995239258,1631,49287,"nebraska","buffalo"
"49288",-99.2133712768555,41.0466995239258,1631,49288,"nebraska","buffalo"
"49289",-98.7492752075195,41.0466995239258,1631,49289,"nebraska","buffalo"
"49290",-98.7320861816406,41.0409660339355,1631,49290,"nebraska","buffalo"
"49292",-96.5548477172852,41.722785949707,1632,49292,"nebraska","burt"
"49293",-96.5605773925781,42.0035362243652,1632,49293,"nebraska","burt"
"49294",-96.3142013549805,42.0092658996582,1632,49294,"nebraska","burt"
"49295",-96.3084716796875,42.0321846008301,1632,49295,"nebraska","burt"
"49296",-96.2282638549805,42.0321846008301,1632,49296,"nebraska","burt"
"49297",-96.222526550293,42.0035362243652,1632,49297,"nebraska","burt"
"49298",-96.1824264526367,42.0035362243652,1632,49298,"nebraska","burt"
"49299",-96.1652374267578,41.9863471984863,1632,49299,"nebraska","burt"
"49300",-96.1537780761719,41.9691581726074,1632,49300,"nebraska","burt"
"49301",-96.1537780761719,41.9462394714355,1632,49301,"nebraska","burt"
"49302",-96.1652374267578,41.9175910949707,1632,49302,"nebraska","burt"
"49303",-96.130859375,41.8602981567383,1632,49303,"nebraska","burt"
"49304",-96.0964813232422,41.8259201049805,1632,49304,"nebraska","burt"
"49305",-96.1022109985352,41.7800827026367,1632,49305,"nebraska","burt"
"49306",-96.0907516479492,41.7514343261719,1632,49306,"nebraska","burt"
"49307",-96.1194000244141,41.7170562744141,1632,49307,"nebraska","burt"
"49308",-96.125129699707,41.6654891967773,1632,49308,"nebraska","burt"
"49309",-96.4459838867188,41.6654891967773,1632,49309,"nebraska","burt"
"49310",-96.4459838867188,41.722785949707,1632,49310,"nebraska","burt"
"49311",-96.5548477172852,41.722785949707,1632,49311,"nebraska","burt"
"49313",-97.2595825195312,41.3732833862305,1633,49313,"nebraska","butler"
"49314",-97.2194747924805,41.3732833862305,1633,49314,"nebraska","butler"
"49315",-97.1908340454102,41.3732833862305,1633,49315,"nebraska","butler"
"49316",-97.1335372924805,41.3732833862305,1633,49316,"nebraska","butler"
"49317",-97.0876998901367,41.3962020874023,1633,49317,"nebraska","butler"
"49318",-97.0590515136719,41.4076614379883,1633,49318,"nebraska","butler"
"49319",-96.9960250854492,41.4133911132812,1633,49319,"nebraska","butler"
"49320",-96.9673767089844,41.4305801391602,1633,49320,"nebraska","butler"
"49321",-96.8928909301758,41.4420356750488,1633,49321,"nebraska","butler"
"49322",-96.9043502807617,41.0295066833496,1633,49322,"nebraska","butler"
"49323",-97.3741760253906,41.0409660339355,1633,49323,"nebraska","butler"
"49324",-97.3684463500977,41.3904724121094,1633,49324,"nebraska","butler"
"49325",-97.3455276489258,41.3904724121094,1633,49325,"nebraska","butler"
"49326",-97.299690246582,41.3732833862305,1633,49326,"nebraska","butler"
"49327",-97.2595825195312,41.3732833862305,1633,49327,"nebraska","butler"
"49329",-95.8730316162109,41.0466995239258,1634,49329,"nebraska","cass"
"49330",-95.8730316162109,41.0295066833496,1634,49330,"nebraska","cass"
"49331",-95.8386535644531,40.9722099304199,1634,49331,"nebraska","cass"
"49332",-95.8214645385742,40.949291229248,1634,49332,"nebraska","cass"
"49333",-95.8271942138672,40.9321060180664,1634,49333,"nebraska","cass"
"49334",-95.8271942138672,40.9091873168945,1634,49334,"nebraska","cass"
"49335",-95.8558349609375,40.8518905639648,1634,49335,"nebraska","cass"
"49336",-95.8443756103516,40.8117828369141,1634,49336,"nebraska","cass"
"49337",-95.867301940918,40.7659454345703,1634,49337,"nebraska","cass"
"49338",-96.4689025878906,40.7716789245605,1634,49338,"nebraska","cass"
"49339",-96.4631729125977,41.0065879821777,1634,49339,"nebraska","cass"
"49340",-96.3485794067383,41.0065879821777,1634,49340,"nebraska","cass"
"49341",-96.3485794067383,41.0295066833496,1634,49341,"nebraska","cass"
"49342",-96.319938659668,41.0295066833496,1634,49342,"nebraska","cass"
"49343",-96.2855606079102,41.0237808227539,1634,49343,"nebraska","cass"
"49344",-96.2626342773438,41.0180473327637,1634,49344,"nebraska","cass"
"49345",-96.2339935302734,41.0065879821777,1634,49345,"nebraska","cass"
"49346",-96.1996154785156,40.9893989562988,1634,49346,"nebraska","cass"
"49347",-96.1766891479492,40.9951286315918,1634,49347,"nebraska","cass"
"49348",-96.1480484008789,41.0123176574707,1634,49348,"nebraska","cass"
"49349",-96.1194000244141,41.0295066833496,1634,49349,"nebraska","cass"
"49350",-96.0907516479492,41.0466995239258,1634,49350,"nebraska","cass"
"49351",-96.0506439208984,41.0581550598145,1634,49351,"nebraska","cass"
"49352",-96.0219955444336,41.0581550598145,1634,49352,"nebraska","cass"
"49353",-96.0048141479492,41.0581550598145,1634,49353,"nebraska","cass"
"49354",-95.9761581420898,41.0524253845215,1634,49354,"nebraska","cass"
"49355",-95.953239440918,41.0524253845215,1634,49355,"nebraska","cass"
"49356",-95.9303207397461,41.0524253845215,1634,49356,"nebraska","cass"
"49357",-95.8730316162109,41.0466995239258,1634,49357,"nebraska","cass"
"49359",-97.0189437866211,42.3415832519531,1635,49359,"nebraska","cedar"
"49360",-97.3627243041992,42.3358535766602,1635,49360,"nebraska","cedar"
"49361",-97.3627243041992,42.4275245666504,1635,49361,"nebraska","cedar"
"49362",-97.483039855957,42.4275245666504,1635,49362,"nebraska","cedar"
"49363",-97.4773101806641,42.8400535583496,1635,49363,"nebraska","cedar"
"49364",-97.4372024536133,42.8400535583496,1635,49364,"nebraska","cedar"
"49365",-97.4028244018555,42.8515129089355,1635,49365,"nebraska","cedar"
"49366",-97.3627243041992,42.8629722595215,1635,49366,"nebraska","cedar"
"49367",-97.3397979736328,42.8629722595215,1635,49367,"nebraska","cedar"
"49368",-97.299690246582,42.8515129089355,1635,49368,"nebraska","cedar"
"49369",-97.2366714477539,42.8457832336426,1635,49369,"nebraska","cedar"
"49370",-97.225212097168,42.8343276977539,1635,49370,"nebraska","cedar"
"49371",-97.2366714477539,42.817138671875,1635,49371,"nebraska","cedar"
"49372",-97.2194747924805,42.8056755065918,1635,49372,"nebraska","cedar"
"49373",-97.1908340454102,42.7999458312988,1635,49373,"nebraska","cedar"
"49374",-97.1621780395508,42.7884902954102,1635,49374,"nebraska","cedar"
"49375",-97.1392669677734,42.777027130127,1635,49375,"nebraska","cedar"
"49376",-97.0991592407227,42.759838104248,1635,49376,"nebraska","cedar"
"49377",-97.0647811889648,42.759838104248,1635,49377,"nebraska","cedar"
"49378",-97.0132141113281,42.7483825683594,1635,49378,"nebraska","cedar"
"49379",-97.0189437866211,42.3415832519531,1635,49379,"nebraska","cedar"
"49381",-102.060966491699,40.691463470459,1636,49381,"nebraska","chase"
"49382",-101.350509643555,40.697193145752,1636,49382,"nebraska","chase"
"49383",-101.339042663574,40.3534164428711,1636,49383,"nebraska","chase"
"49384",-102.066696166992,40.3476905822754,1636,49384,"nebraska","chase"
"49385",-102.066696166992,40.4393615722656,1636,49385,"nebraska","chase"
"49386",-102.060966491699,40.691463470459,1636,49386,"nebraska","chase"
"49388",-101.424987792969,42.0837478637695,1637,49388,"nebraska","cherry"
"49389",-102.020858764648,42.0894813537598,1637,49389,"nebraska","cherry"
"49390",-102.026596069336,42.0894813537598,1637,49390,"nebraska","cherry"
"49391",-102.038055419922,42.4389839172363,1637,49391,"nebraska","cherry"
"49392",-102.060966491699,42.4389839172363,1637,49392,"nebraska","cherry"
"49393",-102.066696166992,42.7884902954102,1637,49393,"nebraska","cherry"
"49394",-102.083892822266,42.7884902954102,1637,49394,"nebraska","cherry"
"49395",-102.078163146973,42.9947547912598,1637,49395,"nebraska","cherry"
"49396",-101.230186462402,42.9947547912598,1637,49396,"nebraska","cherry"
"49397",-100.20458984375,42.9947547912598,1637,49397,"nebraska","cherry"
"49398",-100.198860168457,42.8400535583496,1637,49398,"nebraska","cherry"
"49399",-100.198860168457,42.7884902954102,1637,49399,"nebraska","cherry"
"49400",-100.193130493164,42.7827568054199,1637,49400,"nebraska","cherry"
"49401",-100.187400817871,42.4447135925293,1637,49401,"nebraska","cherry"
"49402",-100.175941467285,42.4389839172363,1637,49402,"nebraska","cherry"
"49403",-100.175941467285,42.0894813537598,1637,49403,"nebraska","cherry"
"49404",-100.273345947266,42.0894813537598,1637,49404,"nebraska","cherry"
"49405",-100.84056854248,42.0894813537598,1637,49405,"nebraska","cherry"
"49406",-101.424987792969,42.0837478637695,1637,49406,"nebraska","cherry"
"49408",-102.656845092773,41.0065879821777,1638,49408,"nebraska","cheyenne"
"49409",-103.373046875,41.0065879821777,1638,49409,"nebraska","cheyenne"
"49410",-103.373046875,41.0409660339355,1638,49410,"nebraska","cheyenne"
"49411",-103.367317199707,41.0409660339355,1638,49411,"nebraska","cheyenne"
"49412",-103.361587524414,41.3904724121094,1638,49412,"nebraska","cheyenne"
"49413",-103.355857849121,41.4305801391602,1638,49413,"nebraska","cheyenne"
"49414",-102.633934020996,41.4305801391602,1638,49414,"nebraska","cheyenne"
"49415",-102.633934020996,41.3962020874023,1638,49415,"nebraska","cheyenne"
"49416",-102.605278015137,41.401927947998,1638,49416,"nebraska","cheyenne"
"49417",-102.605278015137,41.2185821533203,1638,49417,"nebraska","cheyenne"
"49418",-102.605278015137,41.0524253845215,1638,49418,"nebraska","cheyenne"
"49419",-102.616744995117,41.0466995239258,1638,49419,"nebraska","cheyenne"
"49420",-102.616744995117,41.0065879821777,1638,49420,"nebraska","cheyenne"
"49421",-102.656845092773,41.0065879821777,1638,49421,"nebraska","cheyenne"
"49423",-97.8382720947266,40.691463470459,1639,49423,"nebraska","clay"
"49424",-97.8325424194336,40.3362274169922,1639,49424,"nebraska","clay"
"49425",-98.2909088134766,40.3362274169922,1639,49425,"nebraska","clay"
"49426",-98.2966384887695,40.697193145752,1639,49426,"nebraska","clay"
"49427",-97.8382720947266,40.691463470459,1639,49427,"nebraska","clay"
"49429",-97.0246734619141,41.734245300293,1640,49429,"nebraska","colfax"
"49430",-96.8986206054688,41.734245300293,1640,49430,"nebraska","colfax"
"49431",-96.8928909301758,41.4420356750488,1640,49431,"nebraska","colfax"
"49432",-96.9673767089844,41.4305801391602,1640,49432,"nebraska","colfax"
"49433",-96.9960250854492,41.4133911132812,1640,49433,"nebraska","colfax"
"49434",-97.0590515136719,41.4076614379883,1640,49434,"nebraska","colfax"
"49435",-97.0876998901367,41.3962020874023,1640,49435,"nebraska","colfax"
"49436",-97.1335372924805,41.3732833862305,1640,49436,"nebraska","colfax"
"49437",-97.1908340454102,41.3732833862305,1640,49437,"nebraska","colfax"
"49438",-97.2194747924805,41.3732833862305,1640,49438,"nebraska","colfax"
"49439",-97.2595825195312,41.3732833862305,1640,49439,"nebraska","colfax"
"49440",-97.2595825195312,41.722785949707,1640,49440,"nebraska","colfax"
"49441",-97.0246734619141,41.734245300293,1640,49441,"nebraska","colfax"
"49443",-96.8069458007812,42.0665626525879,1641,49443,"nebraska","cuming"
"49444",-96.5548477172852,42.0780181884766,1641,49444,"nebraska","cuming"
"49445",-96.5605773925781,42.0035362243652,1641,49445,"nebraska","cuming"
"49446",-96.5548477172852,41.722785949707,1641,49446,"nebraska","cuming"
"49447",-96.8986206054688,41.734245300293,1641,49447,"nebraska","cuming"
"49448",-97.0246734619141,41.734245300293,1641,49448,"nebraska","cuming"
"49449",-97.0189437866211,42.0665626525879,1641,49449,"nebraska","cuming"
"49450",-96.8069458007812,42.0665626525879,1641,49450,"nebraska","cuming"
"49452",-99.2248306274414,41.7399749755859,1642,49452,"nebraska","custer"
"49453",-99.2248306274414,41.3904724121094,1642,49453,"nebraska","custer"
"49454",-99.2133712768555,41.3904724121094,1642,49454,"nebraska","custer"
"49455",-99.2133712768555,41.0466995239258,1642,49455,"nebraska","custer"
"49456",-99.4310913085938,41.0466995239258,1642,49456,"nebraska","custer"
"49457",-100.233238220215,41.0466995239258,1642,49457,"nebraska","custer"
"49458",-100.238967895508,41.0466995239258,1642,49458,"nebraska","custer"
"49459",-100.244697570801,41.3962020874023,1642,49459,"nebraska","custer"
"49460",-100.250419616699,41.3962020874023,1642,49460,"nebraska","custer"
"49461",-100.256149291992,41.7457046508789,1642,49461,"nebraska","custer"
"49462",-99.6889266967773,41.7399749755859,1642,49462,"nebraska","custer"
"49463",-99.2248306274414,41.7399749755859,1642,49463,"nebraska","custer"
"49465",-96.6064147949219,42.507740020752,1643,49465,"nebraska","dakota"
"49466",-96.577766418457,42.5191993713379,1643,49466,"nebraska","dakota"
"49467",-96.5433883666992,42.496280670166,1643,49467,"nebraska","dakota"
"49468",-96.5204696655273,42.4848213195801,1643,49468,"nebraska","dakota"
"49469",-96.5090103149414,42.4733619689941,1643,49469,"nebraska","dakota"
"49470",-96.4803619384766,42.4733619689941,1643,49470,"nebraska","dakota"
"49471",-96.4402542114258,42.4733619689941,1643,49471,"nebraska","dakota"
"49472",-96.4345245361328,42.4733619689941,1643,49472,"nebraska","dakota"
"49473",-96.394416809082,42.4619026184082,1643,49473,"nebraska","dakota"
"49474",-96.3886871337891,42.4389839172363,1643,49474,"nebraska","dakota"
"49475",-96.3886871337891,42.4160652160645,1643,49475,"nebraska","dakota"
"49476",-96.394416809082,42.3988761901855,1643,49476,"nebraska","dakota"
"49477",-96.405876159668,42.3816909790039,1643,49477,"nebraska","dakota"
"49478",-96.4116134643555,42.3530387878418,1643,49478,"nebraska","dakota"
"49479",-96.405876159668,42.3301200866699,1643,49479,"nebraska","dakota"
"49480",-96.3485794067383,42.2670974731445,1643,49480,"nebraska","dakota"
"49481",-96.7210006713867,42.2613677978516,1643,49481,"nebraska","dakota"
"49482",-96.7095413208008,42.5134658813477,1643,49482,"nebraska","dakota"
"49483",-96.6064147949219,42.507740020752,1643,49483,"nebraska","dakota"
"49485",-103.436073303223,42.4332542419434,1644,49485,"nebraska","dawes"
"49486",-103.481910705566,42.4389839172363,1644,49486,"nebraska","dawes"
"49487",-103.476181030273,42.7827568054199,1644,49487,"nebraska","dawes"
"49488",-103.510551452637,42.7827568054199,1644,49488,"nebraska","dawes"
"49489",-103.510551452637,42.9947547912598,1644,49489,"nebraska","dawes"
"49490",-103.00634765625,42.9947547912598,1644,49490,"nebraska","dawes"
"49491",-102.794357299805,42.9947547912598,1644,49491,"nebraska","dawes"
"49492",-102.794357299805,42.7827568054199,1644,49492,"nebraska","dawes"
"49493",-102.759979248047,42.7827568054199,1644,49493,"nebraska","dawes"
"49494",-102.759979248047,42.4332542419434,1644,49494,"nebraska","dawes"
"49495",-103.436073303223,42.4332542419434,1644,49495,"nebraska","dawes"
"49497",-100.221778869629,40.697193145752,1645,49497,"nebraska","dawson"
"49498",-100.233238220215,41.0466995239258,1645,49498,"nebraska","dawson"
"49499",-99.4310913085938,41.0466995239258,1645,49499,"nebraska","dawson"
"49500",-99.4310913085938,40.6742744445801,1645,49500,"nebraska","dawson"
"49501",-99.5227661132812,40.6742744445801,1645,49501,"nebraska","dawson"
"49502",-99.5571441650391,40.6685447692871,1645,49502,"nebraska","dawson"
"49503",-99.5972518920898,40.6685447692871,1645,49503,"nebraska","dawson"
"49504",-99.6488189697266,40.680004119873,1645,49504,"nebraska","dawson"
"49505",-99.6831970214844,40.697193145752,1645,49505,"nebraska","dawson"
"49506",-99.9925994873047,40.697193145752,1645,49506,"nebraska","dawson"
"49507",-100.221778869629,40.697193145752,1645,49507,"nebraska","dawson"
"49509",-102.616744995117,41.0065879821777,1646,49509,"nebraska","deuel"
"49510",-102.616744995117,41.0466995239258,1646,49510,"nebraska","deuel"
"49511",-102.605278015137,41.0524253845215,1646,49511,"nebraska","deuel"
"49512",-102.605278015137,41.2185821533203,1646,49512,"nebraska","deuel"
"49513",-102.060966491699,41.2185821533203,1646,49513,"nebraska","deuel"
"49514",-102.060966491699,41.000862121582,1646,49514,"nebraska","deuel"
"49515",-102.616744995117,41.0065879821777,1646,49515,"nebraska","deuel"
"49517",-97.0189437866211,42.3415832519531,1647,49517,"nebraska","dixon"
"49518",-97.0132141113281,42.7483825683594,1647,49518,"nebraska","dixon"
"49519",-96.9902954101562,42.7483825683594,1647,49519,"nebraska","dixon"
"49520",-96.9788360595703,42.7254638671875,1647,49520,"nebraska","dixon"
"49521",-96.9559173583984,42.7197341918945,1647,49521,"nebraska","dixon"
"49522",-96.9215393066406,42.7254638671875,1647,49522,"nebraska","dixon"
"49523",-96.8757019042969,42.7025451660156,1647,49523,"nebraska","dixon"
"49524",-96.8413238525391,42.7025451660156,1647,49524,"nebraska","dixon"
"49525",-96.8126754760742,42.7025451660156,1647,49525,"nebraska","dixon"
"49526",-96.7954864501953,42.6796264648438,1647,49526,"nebraska","dixon"
"49527",-96.7897567749023,42.6796264648438,1647,49527,"nebraska","dixon"
"49528",-96.7381973266602,42.6681671142578,1647,49528,"nebraska","dixon"
"49529",-96.7267379760742,42.639518737793,1647,49529,"nebraska","dixon"
"49530",-96.7152709960938,42.6108741760254,1647,49530,"nebraska","dixon"
"49531",-96.6866302490234,42.5822219848633,1647,49531,"nebraska","dixon"
"49532",-96.6522521972656,42.5707626342773,1647,49532,"nebraska","dixon"
"49533",-96.6350631713867,42.5650367736816,1647,49533,"nebraska","dixon"
"49534",-96.6064147949219,42.507740020752,1647,49534,"nebraska","dixon"
"49535",-96.7095413208008,42.5134658813477,1647,49535,"nebraska","dixon"
"49536",-96.7210006713867,42.2613677978516,1647,49536,"nebraska","dixon"
"49537",-96.7267379760742,42.2499084472656,1647,49537,"nebraska","dixon"
"49538",-96.8126754760742,42.2441787719727,1647,49538,"nebraska","dixon"
"49539",-97.0189437866211,42.2499084472656,1647,49539,"nebraska","dixon"
"49540",-97.0189437866211,42.3415832519531,1647,49540,"nebraska","dixon"
"49542",-96.5548477172852,41.722785949707,1648,49542,"nebraska","dodge"
"49543",-96.4459838867188,41.722785949707,1648,49543,"nebraska","dodge"
"49544",-96.4459838867188,41.6654891967773,1648,49544,"nebraska","dodge"
"49545",-96.4459838867188,41.5222511291504,1648,49545,"nebraska","dodge"
"49546",-96.4230651855469,41.5222511291504,1648,49546,"nebraska","dodge"
"49547",-96.4230651855469,41.4706840515137,1648,49547,"nebraska","dodge"
"49548",-96.4116134643555,41.4706840515137,1648,49548,"nebraska","dodge"
